5,7
0.0,0.0
0.9200000000000003,0.0
0.95,0.0
0.975,-0.020000000000000285
1.1150000000000007,-0.6599999999999995
1.2549999999999997,-1.3
1.2599999999999993,-1.3299999999999996
0.9700000000000003,-1.9200000000000004
0.6799999999999997,-2.5099999999999993
0.2700000000000003,-3.3349999999999995
-0.14000000000000057,-4.16
-0.15499999999999972,-4.1850000000000005
-0.9900000000000005,-4.57
-1.5849999999999995,-4.845000000000001
-2.1799999999999997,-5.12
-3.0150000000000006,-5.505
-3.85,-5.89
-4.6850000000000005,-6.275
-5.5200000000000005,-6.659999999999999
-5.9,-6.35
-5.93,-6.35
-6.01,-6.4
-5.37,-6.255
-4.7299999999999995,-6.11
-3.835,-5.91
-2.9400000000000004,-5.71
-2.0450000000000004,-5.51
-1.15,-5.3100000000000005
-0.2549999999999997,-5.11
0.6400000000000006,-4.91
1.5349999999999995,-4.71
2.4299999999999997,-4.51
2.4599999999999995,-4.505
3.05,-4.795
3.6400000000000006,-5.085
4.465000000000001,-5.49
5.290000000000001,-5.8950000000000005
6.115,-6.3
6.6,-6.35
6.609999999999999,-6.385
6.534999999999999,-5.470000000000001
6.565,-5.455
5.915000000000001,-5.5600000000000005
5.885,-5.5649999999999995
5.315,-5.24
4.744999999999999,-4.915
3.944999999999999,-4.46
3.1449999999999987,-4.005
3.1199999999999988,-3.9899999999999998
2.875,-3.38
2.8650000000000007,-3.35
3.1349999999999993,-2.47
3.1449999999999987,-2.4400000000000004
3.6900000000000004,-2.0700000000000003
4.234999999999999,-1.7
4.780000000000001,-1.3299999999999996
4.8050000000000015,-1.3150000000000006
5.459999999999999,-1.3700000000000003
6.115,-1.425
6.6,-1.35
6.609999999999999,-1.3849999999999993
6.534999999999999,-0.4700000000000003
6.565,-0.45499999999999974
5.915000000000001,-0.5599999999999994
5.265000000000001,-0.6650000000000006
4.615,-0.7700000000000002
3.9650000000000007,-0.875
3.3150000000000004,-0.9799999999999998
2.4099999999999993,-1.1299999999999997
2.38,-1.1349999999999993
1.8099999999999994,-0.8099999999999994
1.2400000000000007,-0.48499999999999943
0.44000000000000056,-0.029999999999999714
