5,7
0.0,0.0
0.17167965795989204,-1.3079696333129092
0.48613674140459723,-3.215835126159489
-0.531633344095009,-4.924527945188344
-0.7227546032083737,-5.2527960134928495
-2.3843116504490567,-6.350846778150545
-3.6696922652611113,-7.235297059090298
-4.212706877359404,-7.068272844995777
-5.732860228606612,-6.582945528548565
-5.9,-6.35
-5.9,-6.35
-4.2196956736579105,-5.966432089589434
-3.826330829520542,-5.868773264001437
-1.8737510139238807,-5.546491422644671
-0.34292900840741825,-5.280344502055943
0.6625814571429529,-5.648762282677463
2.646337236106059,-5.571989256393958
4.15401639048996,-6.38547140322588
4.7761252256651,-6.105629229591857
6.686208291685364,-6.080026944633515
6.6,-6.35
6.6,-6.35
6.0917936177444885,-5.2568322077799525
4.644707012325912,-4.715009161217845
4.121270376462897,-4.577785362078144
3.1280194078478787,-2.8601239516151282
4.272839454019595,-1.5493753611536392
5.925711099751183,-1.0958879975846372
6.561382768674901,-1.1187356178055992
6.6,-1.35
6.6,-1.35
6.719327508051023,-0.2779333034932506
6.826473198757569,1.068322181399023
6.6,1.15
