x,y,state
-2.555,-7.385,free
-2.485,-7.385,free
-2.415,-7.385,free
-2.345,-7.385,free
-2.275,-7.385,free
-2.205,-7.385,free
-2.135,-7.385,free
-2.065,-7.385,free
-1.995,-7.385,free
-1.925,-7.385,free
-1.855,-7.385,free
-1.785,-7.385,free
-1.715,-7.385,free
-1.645,-7.385,free
-1.575,-7.385,free
-1.505,-7.385,free
-1.435,-7.385,free
-1.365,-7.385,free
-1.295,-7.385,free
-1.225,-7.385,free
-1.155,-7.385,free
-1.085,-7.385,free
-1.015,-7.385,free
-0.945,-7.385,free
-0.875,-7.385,free
-0.805,-7.385,free
-0.735,-7.385,free
-0.665,-7.385,free
-0.595,-7.385,free
-0.525,-7.385,free
-0.455,-7.385,free
-0.385,-7.385,free
-0.315,-7.385,free
-0.245,-7.385,free
-0.175,-7.385,free
-0.105,-7.385,free
-0.035,-7.385,free
0.035,-7.385,free
0.105,-7.385,free
0.175,-7.385,free
0.245,-7.385,free
0.315,-7.385,free
0.385,-7.385,free
0.455,-7.385,free
0.525,-7.385,free
0.595,-7.385,free
0.665,-7.385,free
0.735,-7.385,free
0.805,-7.385,free
0.875,-7.385,free
0.945,-7.385,free
1.015,-7.385,free
1.085,-7.385,free
1.155,-7.385,free
1.225,-7.385,free
1.295,-7.385,free
1.365,-7.385,free
1.435,-7.385,free
1.505,-7.385,free
1.575,-7.385,free
1.645,-7.385,free
1.715,-7.385,free
1.785,-7.385,free
1.855,-7.385,free
1.925,-7.385,free
1.995,-7.385,free
2.065,-7.385,free
2.135,-7.385,free
2.205,-7.385,free
2.275,-7.385,free
2.345,-7.385,free
2.415,-7.385,free
2.485,-7.385,free
2.555,-7.385,free
2.625,-7.385,free
2.695,-7.385,free
2.765,-7.385,free
2.835,-7.385,free
2.905,-7.385,free
2.975,-7.385,free
3.045,-7.385,free
3.115,-7.385,free
3.185,-7.385,free
3.255,-7.385,free
3.325,-7.385,free
3.395,-7.385,free
3.465,-7.385,free
3.535,-7.385,free
3.605,-7.385,free
3.675,-7.385,free
3.745,-7.385,free
3.815,-7.385,free
3.885,-7.385,free
3.955,-7.385,free
4.025,-7.385,free
4.095,-7.385,free
4.165,-7.385,free
4.235,-7.385,free
4.305,-7.385,free
4.375,-7.385,free
4.445,-7.385,free
4.515,-7.385,free
4.585,-7.385,free
4.655,-7.385,free
4.725,-7.385,free
4.795,-7.385,free
4.865,-7.385,free
4.935,-7.385,free
5.005,-7.385,free
5.075,-7.385,free
5.145,-7.385,free
5.215,-7.385,free
5.285,-7.385,free
5.355,-7.385,free
5.425,-7.385,free
5.495,-7.385,free
5.565,-7.385,free
5.635,-7.385,free
5.705,-7.385,free
5.775,-7.385,free
5.845,-7.385,free
5.915,-7.385,free
5.985,-7.385,free
6.055,-7.385,free
6.125,-7.385,free
6.195,-7.385,free
6.265,-7.385,free
6.335,-7.385,free
6.405,-7.385,free
6.475,-7.385,free
6.545,-7.385,free
6.615,-7.385,free
6.685,-7.385,free
6.755,-7.385,free
6.825,-7.385,free
6.895,-7.385,free
6.965,-7.385,free
7.035,-7.385,free
7.105,-7.385,free
7.175,-7.385,free
7.245,-7.385,free
7.315,-7.385,free
7.385,-7.385,free
7.455,-7.385,free
7.525,-7.385,free
7.595,-7.385,free
7.665,-7.385,free
7.735,-7.385,free
7.805,-7.385,free
7.875,-7.385,free
7.945,-7.385,free
8.015,-7.385,free
8.085,-7.385,free
8.155,-7.385,free
8.225,-7.385,free
8.295,-7.385,free
8.365,-7.385,free
8.435,-7.385,free
8.505,-7.385,free
8.575,-7.385,free
8.645,-7.385,free
8.715,-7.385,free
8.785,-7.385,free
8.855,-7.385,free
8.925,-7.385,free
8.995,-7.385,free
9.065,-7.385,free
9.135,-7.385,free
9.205,-7.385,free
9.275,-7.385,free
9.345,-7.385,free
9.415,-7.385,free
9.485,-7.385,free
9.555,-7.385,free
9.625,-7.385,free
9.695,-7.385,free
9.765,-7.385,free
9.835,-7.385,free
9.905,-7.385,free
9.975,-7.385,free
-9.905,-7.315,free
-9.835,-7.315,free
-9.765,-7.315,free
-9.695,-7.315,free
-9.625,-7.315,free
-9.555,-7.315,free
-9.485,-7.315,free
-9.415,-7.315,free
-9.345,-7.315,free
-9.275,-7.315,free
-9.205,-7.315,free
-9.135,-7.315,free
-9.065,-7.315,free
-8.995,-7.315,free
-8.925,-7.315,free
-8.855,-7.315,free
-8.785,-7.315,free
-8.715,-7.315,free
-8.645,-7.315,free
-8.575,-7.315,free
-8.505,-7.315,free
-8.435,-7.315,free
-8.365,-7.315,free
-8.295,-7.315,free
-8.225,-7.315,free
-8.155,-7.315,free
-8.085,-7.315,free
-8.015,-7.315,free
-7.945,-7.315,free
-7.875,-7.315,free
-7.805,-7.315,free
-7.735,-7.315,free
-7.665,-7.315,free
-7.595,-7.315,free
-7.525,-7.315,free
-7.455,-7.315,free
-7.385,-7.315,free
-7.315,-7.315,free
-7.245,-7.315,free
-7.175,-7.315,free
-7.105,-7.315,free
-7.035,-7.315,free
-6.965,-7.315,free
-6.895,-7.315,free
-6.825,-7.315,free
-6.755,-7.315,free
-6.685,-7.315,free
-6.615,-7.315,free
-6.545,-7.315,free
-6.475,-7.315,free
-6.405,-7.315,free
-6.335,-7.315,free
-6.265,-7.315,free
-6.195,-7.315,free
-6.125,-7.315,free
-6.055,-7.315,free
-5.985,-7.315,free
-5.915,-7.315,free
-5.845,-7.315,free
-5.775,-7.315,free
-5.705,-7.315,free
-5.635,-7.315,free
-5.565,-7.315,free
-5.495,-7.315,free
-5.425,-7.315,free
-5.355,-7.315,free
-5.285,-7.315,free
-5.215,-7.315,free
-5.145,-7.315,free
-5.075,-7.315,free
-5.005,-7.315,free
-4.935,-7.315,free
-4.865,-7.315,free
-4.795,-7.315,free
-4.725,-7.315,free
-4.655,-7.315,free
-4.585,-7.315,free
-4.515,-7.315,free
-4.445,-7.315,free
-4.375,-7.315,free
-4.305,-7.315,free
-4.235,-7.315,free
-4.165,-7.315,free
-4.095,-7.315,free
-4.025,-7.315,free
-3.955,-7.315,free
-3.885,-7.315,free
-3.815,-7.315,free
-3.745,-7.315,free
-3.675,-7.315,free
-3.605,-7.315,free
-3.535,-7.315,free
-3.465,-7.315,free
-3.395,-7.315,free
-3.325,-7.315,free
-3.255,-7.315,free
-3.185,-7.315,free
-3.115,-7.315,free
-3.045,-7.315,free
-2.975,-7.315,free
-2.905,-7.315,free
-2.835,-7.315,free
-2.765,-7.315,free
-2.695,-7.315,free
-2.625,-7.315,free
-2.555,-7.315,free
-2.485,-7.315,free
-2.415,-7.315,free
-2.345,-7.315,free
-2.275,-7.315,free
-2.205,-7.315,free
-2.135,-7.315,free
-2.065,-7.315,free
-1.995,-7.315,free
-1.925,-7.315,free
-1.855,-7.315,free
-1.785,-7.315,free
-1.715,-7.315,free
-1.645,-7.315,free
-1.575,-7.315,free
-1.505,-7.315,free
-1.435,-7.315,free
-1.365,-7.315,free
-1.295,-7.315,free
-1.225,-7.315,free
-1.155,-7.315,free
-1.085,-7.315,free
-1.015,-7.315,free
-0.945,-7.315,free
-0.875,-7.315,free
-0.805,-7.315,free
-0.735,-7.315,free
-0.665,-7.315,free
-0.595,-7.315,free
-0.525,-7.315,free
-0.455,-7.315,free
-0.385,-7.315,free
-0.315,-7.315,free
-0.245,-7.315,free
-0.175,-7.315,free
-0.105,-7.315,free
-0.035,-7.315,free
0.035,-7.315,free
0.105,-7.315,free
0.175,-7.315,free
0.245,-7.315,free
0.315,-7.315,free
0.385,-7.315,free
0.455,-7.315,free
0.525,-7.315,free
0.595,-7.315,free
0.665,-7.315,free
0.735,-7.315,free
0.805,-7.315,free
0.875,-7.315,free
0.945,-7.315,free
1.015,-7.315,free
1.085,-7.315,free
1.155,-7.315,free
1.225,-7.315,free
1.295,-7.315,free
1.365,-7.315,free
1.435,-7.315,free
1.505,-7.315,free
1.575,-7.315,free
1.645,-7.315,free
1.715,-7.315,free
1.785,-7.315,free
1.855,-7.315,free
1.925,-7.315,free
1.995,-7.315,free
2.065,-7.315,free
2.135,-7.315,free
2.205,-7.315,free
2.275,-7.315,free
2.345,-7.315,free
2.415,-7.315,free
2.485,-7.315,free
2.555,-7.315,free
2.625,-7.315,free
2.695,-7.315,free
2.765,-7.315,free
2.835,-7.315,free
2.905,-7.315,free
2.975,-7.315,free
3.045,-7.315,free
3.115,-7.315,free
3.185,-7.315,free
3.255,-7.315,free
3.325,-7.315,free
3.395,-7.315,free
3.465,-7.315,free
3.535,-7.315,free
3.605,-7.315,free
3.675,-7.315,free
3.745,-7.315,free
3.815,-7.315,free
3.885,-7.315,free
3.955,-7.315,free
4.025,-7.315,free
4.095,-7.315,free
4.165,-7.315,free
4.235,-7.315,free
4.305,-7.315,free
4.375,-7.315,free
4.445,-7.315,free
4.515,-7.315,free
4.585,-7.315,free
4.655,-7.315,free
4.725,-7.315,free
4.795,-7.315,free
4.865,-7.315,free
4.935,-7.315,free
5.005,-7.315,free
5.075,-7.315,free
5.145,-7.315,free
5.215,-7.315,free
5.285,-7.315,free
5.355,-7.315,free
5.425,-7.315,free
5.495,-7.315,free
5.565,-7.315,free
5.635,-7.315,free
5.705,-7.315,free
5.775,-7.315,free
5.845,-7.315,free
5.915,-7.315,free
5.985,-7.315,free
6.055,-7.315,free
6.125,-7.315,free
6.195,-7.315,free
6.265,-7.315,free
6.335,-7.315,free
6.405,-7.315,free
6.475,-7.315,free
6.545,-7.315,free
6.615,-7.315,free
6.685,-7.315,free
6.755,-7.315,free
6.825,-7.315,free
6.895,-7.315,free
6.965,-7.315,free
7.035,-7.315,free
7.105,-7.315,free
7.175,-7.315,free
7.245,-7.315,free
7.315,-7.315,free
7.385,-7.315,free
7.455,-7.315,free
7.525,-7.315,free
7.595,-7.315,free
7.665,-7.315,free
7.735,-7.315,free
7.805,-7.315,free
7.875,-7.315,free
7.945,-7.315,free
8.015,-7.315,free
8.085,-7.315,free
8.155,-7.315,free
8.225,-7.315,free
8.295,-7.315,free
8.365,-7.315,free
8.435,-7.315,free
8.505,-7.315,free
8.575,-7.315,free
8.645,-7.315,free
8.715,-7.315,free
8.785,-7.315,free
8.855,-7.315,free
8.925,-7.315,free
8.995,-7.315,free
9.065,-7.315,free
9.135,-7.315,free
9.205,-7.315,free
9.275,-7.315,free
9.345,-7.315,free
9.415,-7.315,free
9.485,-7.315,free
9.555,-7.315,free
9.625,-7.315,free
9.695,-7.315,free
9.765,-7.315,free
9.835,-7.315,free
9.905,-7.315,free
9.975,-7.315,free
-9.905,-7.245,free
-9.835,-7.245,free
-9.765,-7.245,free
-9.695,-7.245,free
-9.625,-7.245,free
-9.555,-7.245,free
-9.485,-7.245,free
-9.415,-7.245,free
-9.345,-7.245,free
-9.275,-7.245,free
-9.205,-7.245,free
-9.135,-7.245,free
-9.065,-7.245,free
-8.995,-7.245,free
-8.925,-7.245,free
-8.855,-7.245,free
-8.785,-7.245,free
-8.715,-7.245,free
-8.645,-7.245,free
-8.575,-7.245,free
-8.505,-7.245,free
-8.435,-7.245,free
-8.365,-7.245,free
-8.295,-7.245,free
-8.225,-7.245,free
-8.155,-7.245,free
-8.085,-7.245,free
-8.015,-7.245,free
-7.945,-7.245,free
-7.875,-7.245,free
-7.805,-7.245,free
-7.735,-7.245,free
-7.665,-7.245,free
-7.595,-7.245,free
-7.525,-7.245,free
-7.455,-7.245,free
-7.385,-7.245,free
-7.315,-7.245,free
-7.245,-7.245,free
-7.175,-7.245,free
-7.105,-7.245,free
-7.035,-7.245,free
-6.965,-7.245,free
-6.895,-7.245,free
-6.825,-7.245,free
-6.755,-7.245,free
-6.685,-7.245,free
-6.615,-7.245,free
-6.545,-7.245,free
-6.475,-7.245,free
-6.405,-7.245,free
-6.335,-7.245,free
-6.265,-7.245,free
-6.195,-7.245,free
-6.125,-7.245,free
-6.055,-7.245,free
-5.985,-7.245,free
-5.915,-7.245,free
-5.845,-7.245,free
-5.775,-7.245,free
-5.705,-7.245,free
-5.635,-7.245,free
-5.565,-7.245,free
-5.495,-7.245,free
-5.425,-7.245,free
-5.355,-7.245,free
-5.285,-7.245,free
-5.215,-7.245,free
-5.145,-7.245,free
-5.075,-7.245,free
-5.005,-7.245,free
-4.935,-7.245,free
-4.865,-7.245,free
-4.795,-7.245,free
-4.725,-7.245,free
-4.655,-7.245,free
-4.585,-7.245,free
-4.515,-7.245,free
-4.445,-7.245,free
-4.375,-7.245,free
-4.305,-7.245,free
-4.235,-7.245,free
-4.165,-7.245,free
-4.095,-7.245,free
-4.025,-7.245,free
-3.955,-7.245,free
-3.885,-7.245,free
-3.815,-7.245,free
-3.745,-7.245,free
-3.675,-7.245,free
-3.605,-7.245,free
-3.535,-7.245,free
-3.465,-7.245,free
-3.395,-7.245,free
-3.325,-7.245,free
-3.255,-7.245,free
-3.185,-7.245,free
-3.115,-7.245,free
-3.045,-7.245,free
-2.975,-7.245,free
-2.905,-7.245,free
-2.835,-7.245,free
-2.765,-7.245,free
-2.695,-7.245,free
-2.625,-7.245,free
-2.555,-7.245,free
-2.485,-7.245,free
-2.415,-7.245,free
-2.345,-7.245,free
-2.275,-7.245,free
-2.205,-7.245,free
-2.135,-7.245,free
-2.065,-7.245,free
-1.995,-7.245,free
-1.925,-7.245,free
-1.855,-7.245,free
-1.785,-7.245,free
-1.715,-7.245,free
-1.645,-7.245,free
-1.575,-7.245,free
-1.505,-7.245,free
-1.435,-7.245,free
-1.365,-7.245,free
-1.295,-7.245,free
-1.225,-7.245,free
-1.155,-7.245,free
-1.085,-7.245,free
-1.015,-7.245,free
-0.945,-7.245,free
-0.875,-7.245,free
-0.805,-7.245,free
-0.735,-7.245,free
-0.665,-7.245,free
-0.595,-7.245,free
-0.525,-7.245,free
-0.455,-7.245,free
-0.385,-7.245,free
-0.315,-7.245,free
-0.245,-7.245,free
-0.175,-7.245,free
-0.105,-7.245,free
-0.035,-7.245,free
0.035,-7.245,free
0.105,-7.245,free
0.175,-7.245,free
0.245,-7.245,free
0.315,-7.245,free
0.385,-7.245,free
0.455,-7.245,free
0.525,-7.245,free
0.595,-7.245,free
0.665,-7.245,free
0.735,-7.245,free
0.805,-7.245,free
0.875,-7.245,free
0.945,-7.245,free
1.015,-7.245,free
1.085,-7.245,free
1.155,-7.245,free
1.225,-7.245,free
1.295,-7.245,free
1.365,-7.245,free
1.435,-7.245,free
1.505,-7.245,free
1.575,-7.245,free
1.645,-7.245,free
1.715,-7.245,free
1.785,-7.245,free
1.855,-7.245,free
1.925,-7.245,free
1.995,-7.245,free
2.065,-7.245,free
2.135,-7.245,free
2.205,-7.245,free
2.275,-7.245,free
2.345,-7.245,free
2.415,-7.245,free
2.485,-7.245,free
2.555,-7.245,free
2.625,-7.245,free
2.695,-7.245,free
2.765,-7.245,free
2.835,-7.245,free
2.905,-7.245,free
2.975,-7.245,free
3.045,-7.245,free
3.115,-7.245,free
3.185,-7.245,free
3.255,-7.245,free
3.325,-7.245,free
3.395,-7.245,free
3.465,-7.245,free
3.535,-7.245,free
3.605,-7.245,free
3.675,-7.245,free
3.745,-7.245,free
3.815,-7.245,free
3.885,-7.245,free
3.955,-7.245,free
4.025,-7.245,free
4.095,-7.245,free
4.165,-7.245,free
4.235,-7.245,free
4.305,-7.245,free
4.375,-7.245,free
4.445,-7.245,free
4.515,-7.245,free
4.585,-7.245,free
4.655,-7.245,free
4.725,-7.245,free
4.795,-7.245,free
4.865,-7.245,free
4.935,-7.245,free
5.005,-7.245,free
5.075,-7.245,free
5.145,-7.245,free
5.215,-7.245,free
5.285,-7.245,free
5.355,-7.245,free
5.425,-7.245,free
5.495,-7.245,free
5.565,-7.245,free
5.635,-7.245,free
5.705,-7.245,free
5.775,-7.245,free
5.845,-7.245,free
5.915,-7.245,free
5.985,-7.245,free
6.055,-7.245,free
6.125,-7.245,free
6.195,-7.245,free
6.265,-7.245,free
6.335,-7.245,free
6.405,-7.245,free
6.475,-7.245,free
6.545,-7.245,free
6.615,-7.245,free
6.685,-7.245,free
6.755,-7.245,free
6.825,-7.245,free
6.895,-7.245,free
6.965,-7.245,free
7.035,-7.245,free
7.105,-7.245,free
7.175,-7.245,free
7.245,-7.245,free
7.315,-7.245,free
7.385,-7.245,free
7.455,-7.245,free
7.525,-7.245,free
7.595,-7.245,free
7.665,-7.245,free
7.735,-7.245,free
7.805,-7.245,free
7.875,-7.245,free
7.945,-7.245,free
8.015,-7.245,free
8.085,-7.245,free
8.155,-7.245,free
8.225,-7.245,free
8.295,-7.245,free
8.365,-7.245,free
8.435,-7.245,free
8.505,-7.245,free
8.575,-7.245,free
8.645,-7.245,free
8.715,-7.245,free
8.785,-7.245,free
8.855,-7.245,free
8.925,-7.245,free
8.995,-7.245,free
9.065,-7.245,free
9.135,-7.245,free
9.205,-7.245,free
9.275,-7.245,free
9.345,-7.245,free
9.415,-7.245,free
9.485,-7.245,free
9.555,-7.245,free
9.625,-7.245,free
9.695,-7.245,free
9.765,-7.245,free
9.835,-7.245,free
9.905,-7.245,free
9.975,-7.245,free
-9.905,-7.175,free
-9.835,-7.175,free
-9.765,-7.175,free
-9.695,-7.175,free
-9.625,-7.175,free
-9.555,-7.175,free
-9.485,-7.175,free
-9.415,-7.175,free
-9.345,-7.175,free
-9.275,-7.175,free
-9.205,-7.175,free
-9.135,-7.175,free
-9.065,-7.175,free
-8.995,-7.175,free
-8.925,-7.175,free
-8.855,-7.175,free
-8.785,-7.175,free
-8.715,-7.175,free
-8.645,-7.175,free
-8.575,-7.175,free
-8.505,-7.175,free
-8.435,-7.175,free
-8.365,-7.175,free
-8.295,-7.175,free
-8.225,-7.175,free
-8.155,-7.175,free
-8.085,-7.175,free
-8.015,-7.175,free
-7.945,-7.175,free
-7.875,-7.175,free
-7.805,-7.175,free
-7.735,-7.175,free
-7.665,-7.175,free
-7.595,-7.175,free
-7.525,-7.175,free
-7.455,-7.175,free
-7.385,-7.175,free
-7.315,-7.175,free
-7.245,-7.175,free
-7.175,-7.175,free
-7.105,-7.175,free
-7.035,-7.175,free
-6.965,-7.175,free
-6.895,-7.175,free
-6.825,-7.175,free
-6.755,-7.175,free
-6.685,-7.175,free
-6.615,-7.175,free
-6.545,-7.175,free
-6.475,-7.175,free
-6.405,-7.175,free
-6.335,-7.175,free
-6.265,-7.175,free
-6.195,-7.175,free
-6.125,-7.175,free
-6.055,-7.175,free
-5.985,-7.175,free
-5.915,-7.175,free
-5.845,-7.175,free
-5.775,-7.175,free
-5.705,-7.175,free
-5.635,-7.175,free
-5.565,-7.175,free
-5.495,-7.175,free
-5.425,-7.175,free
-5.355,-7.175,free
-5.285,-7.175,free
-5.215,-7.175,free
-5.145,-7.175,free
-5.075,-7.175,free
-5.005,-7.175,free
-4.935,-7.175,free
-4.865,-7.175,free
-4.795,-7.175,free
-4.725,-7.175,free
-4.655,-7.175,free
-4.585,-7.175,free
-4.515,-7.175,free
-4.445,-7.175,free
-4.375,-7.175,free
-4.305,-7.175,free
-4.235,-7.175,free
-4.165,-7.175,free
-4.095,-7.175,free
-4.025,-7.175,free
-3.955,-7.175,free
-3.885,-7.175,free
-3.815,-7.175,free
-3.745,-7.175,free
-3.675,-7.175,free
-3.605,-7.175,free
-3.535,-7.175,free
-3.465,-7.175,free
-3.395,-7.175,free
-3.325,-7.175,free
-3.255,-7.175,free
-3.185,-7.175,free
-3.115,-7.175,free
-3.045,-7.175,free
-2.975,-7.175,free
-2.905,-7.175,free
-2.835,-7.175,free
-2.765,-7.175,free
-2.695,-7.175,free
-2.625,-7.175,free
-2.555,-7.175,free
-2.485,-7.175,free
-2.415,-7.175,free
-2.345,-7.175,free
-2.275,-7.175,free
-2.205,-7.175,free
-2.135,-7.175,free
-2.065,-7.175,free
-1.995,-7.175,free
-1.925,-7.175,free
-1.855,-7.175,free
-1.785,-7.175,free
-1.715,-7.175,free
-1.645,-7.175,free
-1.575,-7.175,free
-1.505,-7.175,free
-1.435,-7.175,free
-1.365,-7.175,free
-1.295,-7.175,free
-1.225,-7.175,free
-1.155,-7.175,free
-1.085,-7.175,free
-1.015,-7.175,free
-0.945,-7.175,free
-0.875,-7.175,free
-0.805,-7.175,free
-0.735,-7.175,free
-0.665,-7.175,free
-0.595,-7.175,free
-0.525,-7.175,free
-0.455,-7.175,free
-0.385,-7.175,free
-0.315,-7.175,free
-0.245,-7.175,free
-0.175,-7.175,free
-0.105,-7.175,free
-0.035,-7.175,free
0.035,-7.175,free
0.105,-7.175,free
0.175,-7.175,free
0.245,-7.175,free
0.315,-7.175,free
0.385,-7.175,free
0.455,-7.175,free
0.525,-7.175,free
0.595,-7.175,free
0.665,-7.175,free
0.735,-7.175,free
0.805,-7.175,free
0.875,-7.175,free
0.945,-7.175,free
1.015,-7.175,free
1.085,-7.175,free
1.155,-7.175,free
1.225,-7.175,free
1.295,-7.175,free
1.365,-7.175,free
1.435,-7.175,free
1.505,-7.175,free
1.575,-7.175,free
1.645,-7.175,free
1.715,-7.175,free
1.785,-7.175,free
1.855,-7.175,free
1.925,-7.175,free
1.995,-7.175,free
2.065,-7.175,free
2.135,-7.175,free
2.205,-7.175,free
2.275,-7.175,free
2.345,-7.175,free
2.415,-7.175,free
2.485,-7.175,free
2.555,-7.175,free
2.625,-7.175,free
2.695,-7.175,free
2.765,-7.175,free
2.835,-7.175,free
2.905,-7.175,free
2.975,-7.175,free
3.045,-7.175,free
3.115,-7.175,free
3.185,-7.175,free
3.255,-7.175,free
3.325,-7.175,free
3.395,-7.175,free
3.465,-7.175,free
3.535,-7.175,free
3.605,-7.175,free
3.675,-7.175,free
3.745,-7.175,free
3.815,-7.175,free
3.885,-7.175,free
3.955,-7.175,free
4.025,-7.175,free
4.095,-7.175,free
4.165,-7.175,free
4.235,-7.175,free
4.305,-7.175,free
4.375,-7.175,free
4.445,-7.175,free
4.515,-7.175,free
4.585,-7.175,free
4.655,-7.175,free
4.725,-7.175,free
4.795,-7.175,free
4.865,-7.175,free
4.935,-7.175,free
5.005,-7.175,free
5.075,-7.175,free
5.145,-7.175,free
5.215,-7.175,free
5.285,-7.175,free
5.355,-7.175,free
5.425,-7.175,free
5.495,-7.175,free
5.565,-7.175,free
5.635,-7.175,free
5.705,-7.175,free
5.775,-7.175,free
5.845,-7.175,free
5.915,-7.175,free
5.985,-7.175,free
6.055,-7.175,free
6.125,-7.175,free
6.195,-7.175,free
6.265,-7.175,free
6.335,-7.175,free
6.405,-7.175,free
6.475,-7.175,free
6.545,-7.175,free
6.615,-7.175,free
6.685,-7.175,free
6.755,-7.175,free
6.825,-7.175,free
6.895,-7.175,free
6.965,-7.175,free
7.035,-7.175,free
7.105,-7.175,free
7.175,-7.175,free
7.245,-7.175,free
7.315,-7.175,free
7.385,-7.175,free
7.455,-7.175,free
7.525,-7.175,free
7.595,-7.175,free
7.665,-7.175,free
7.735,-7.175,free
7.805,-7.175,free
7.875,-7.175,free
7.945,-7.175,free
8.015,-7.175,free
8.085,-7.175,free
8.155,-7.175,free
8.225,-7.175,free
8.295,-7.175,free
8.365,-7.175,free
8.435,-7.175,free
8.505,-7.175,free
8.575,-7.175,free
8.645,-7.175,free
8.715,-7.175,free
8.785,-7.175,free
8.855,-7.175,free
8.925,-7.175,free
8.995,-7.175,free
9.065,-7.175,free
9.135,-7.175,free
9.205,-7.175,free
9.275,-7.175,free
9.345,-7.175,free
9.415,-7.175,free
9.485,-7.175,free
9.555,-7.175,free
9.625,-7.175,free
9.695,-7.175,free
9.765,-7.175,free
9.835,-7.175,free
9.905,-7.175,free
9.975,-7.175,free
-9.905,-7.105,free
-9.835,-7.105,free
-9.765,-7.105,free
-9.695,-7.105,free
-9.625,-7.105,free
-9.555,-7.105,free
-9.485,-7.105,free
-9.415,-7.105,free
-9.345,-7.105,free
-9.275,-7.105,free
-9.205,-7.105,free
-9.135,-7.105,free
-9.065,-7.105,free
-8.995,-7.105,free
-8.925,-7.105,free
-8.855,-7.105,free
-8.785,-7.105,free
-8.715,-7.105,free
-8.645,-7.105,free
-8.575,-7.105,free
-8.505,-7.105,free
-8.435,-7.105,free
-8.365,-7.105,free
-8.295,-7.105,free
-8.225,-7.105,free
-8.155,-7.105,free
-8.085,-7.105,free
-8.015,-7.105,free
-7.945,-7.105,free
-7.875,-7.105,free
-7.805,-7.105,free
-7.735,-7.105,free
-7.665,-7.105,free
-7.595,-7.105,free
-7.525,-7.105,free
-7.455,-7.105,free
-7.385,-7.105,free
-7.315,-7.105,free
-7.245,-7.105,free
-7.175,-7.105,free
-7.105,-7.105,free
-7.035,-7.105,free
-6.965,-7.105,free
-6.895,-7.105,free
-6.825,-7.105,free
-6.755,-7.105,free
-6.685,-7.105,free
-6.615,-7.105,free
-6.545,-7.105,free
-6.475,-7.105,free
-6.405,-7.105,free
-6.335,-7.105,free
-6.265,-7.105,free
-6.195,-7.105,free
-6.125,-7.105,free
-6.055,-7.105,free
-5.985,-7.105,free
-5.915,-7.105,free
-5.845,-7.105,free
-5.775,-7.105,free
-5.705,-7.105,free
-5.635,-7.105,free
-5.565,-7.105,free
-5.495,-7.105,free
-5.425,-7.105,free
-5.355,-7.105,free
-5.285,-7.105,free
-5.215,-7.105,free
-5.145,-7.105,free
-5.075,-7.105,free
-5.005,-7.105,free
-4.935,-7.105,free
-4.865,-7.105,free
-4.795,-7.105,free
-4.725,-7.105,free
-4.655,-7.105,free
-4.585,-7.105,free
-4.515,-7.105,free
-4.445,-7.105,free
-4.375,-7.105,free
-4.305,-7.105,free
-4.235,-7.105,free
-4.165,-7.105,free
-4.095,-7.105,free
-4.025,-7.105,free
-3.955,-7.105,free
-3.885,-7.105,free
-3.815,-7.105,free
-3.745,-7.105,free
-3.675,-7.105,free
-3.605,-7.105,free
-3.535,-7.105,free
-3.465,-7.105,free
-3.395,-7.105,free
-3.325,-7.105,free
-3.255,-7.105,free
-3.185,-7.105,free
-3.115,-7.105,free
-3.045,-7.105,free
-2.975,-7.105,free
-2.905,-7.105,free
-2.835,-7.105,free
-2.765,-7.105,free
-2.695,-7.105,free
-2.625,-7.105,free
-2.555,-7.105,free
-2.485,-7.105,free
-2.415,-7.105,free
-2.345,-7.105,free
-2.275,-7.105,free
-2.205,-7.105,free
-2.135,-7.105,free
-2.065,-7.105,free
-1.995,-7.105,free
-1.925,-7.105,free
-1.855,-7.105,free
-1.785,-7.105,free
-1.715,-7.105,free
-1.645,-7.105,free
-1.575,-7.105,free
-1.505,-7.105,free
-1.435,-7.105,free
-1.365,-7.105,free
-1.295,-7.105,free
-1.225,-7.105,free
-1.155,-7.105,free
-1.085,-7.105,free
-1.015,-7.105,free
-0.945,-7.105,free
-0.875,-7.105,free
-0.805,-7.105,free
-0.735,-7.105,free
-0.665,-7.105,free
-0.595,-7.105,free
-0.525,-7.105,free
-0.455,-7.105,free
-0.385,-7.105,free
-0.315,-7.105,free
-0.245,-7.105,free
-0.175,-7.105,free
-0.105,-7.105,free
-0.035,-7.105,free
0.035,-7.105,free
0.105,-7.105,free
0.175,-7.105,free
0.245,-7.105,free
0.315,-7.105,free
0.385,-7.105,free
0.455,-7.105,free
0.525,-7.105,free
0.595,-7.105,free
0.665,-7.105,free
0.735,-7.105,free
0.805,-7.105,free
0.875,-7.105,free
0.945,-7.105,free
1.015,-7.105,free
1.085,-7.105,free
1.155,-7.105,free
1.225,-7.105,free
1.295,-7.105,free
1.365,-7.105,free
1.435,-7.105,free
1.505,-7.105,free
1.575,-7.105,free
1.645,-7.105,free
1.715,-7.105,free
1.785,-7.105,free
1.855,-7.105,free
1.925,-7.105,free
1.995,-7.105,free
2.065,-7.105,free
2.135,-7.105,free
2.205,-7.105,free
2.275,-7.105,free
2.345,-7.105,free
2.415,-7.105,free
2.485,-7.105,free
2.555,-7.105,free
2.625,-7.105,free
2.695,-7.105,free
2.765,-7.105,free
